session_id,date,customer_id,channel,pages_viewed,cart_abandoned
S0052362,2025-01-26,C011889,Direct,2,1
S0052363,2025-05-31,C015895,Social,5,0
S0052364,2024-03-25,C015211,Direct,4,1
S0052365,2024-08-31,C001025,Paid Search,6,0
S0052366,2025-05-22,C006315,Organic Search,2,0
S0052367,2025-01-10,C011568,Paid Search,1,0
S0052368,2024-07-10,C004743,Social,2,0
S0052369,2024-11-02,C011804,Organic Search,12,0
S0052370,2025-07-29,C017405,Direct,9,0
S0052371,2024-06-08,C013980,Email,2,0
S0052372,2025-03-05,C000174,Direct,1,0
S0052373,2024-07-13,C008352,Social,2,1
S0052374,2024-08-26,C005884,Social,2,0
S0052375,2024-07-11,C003533,Social,8,1
S0052376,2025-09-24,C016244,Social,1,0
S0052377,2025-04-15,C012290,Paid Search,4,0
S0052378,2024-09-29,C013322,Social,4,0
S0052379,2024-06-10,C016146,Email,4,1
S0052380,2025-04-11,C002535,Organic Search,8,0
S0052381,2024-08-28,C002635,Paid Search,6,0
S0052382,2024-04-23,C004450,Direct,3,0
S0052383,2025-09-13,C010887,Organic Search,3,0
S0052384,2025-10-23,C008651,Direct,2,0
S0052385,2025-12-31,C001938,Social,2,0
S0052386,2026-01-19,C013922,Referral,10,0
S0052387,2024-12-30,C007879,Direct,3,1
S0052388,2024-02-06,C016079,Organic Search,3,0
S0052389,2025-06-12,C002080,Social,1,1
S0052390,2025-08-28,C002575,Direct,2,0
S0052391,2024-11-27,C011467,Email,2,0
S0052392,2025-05-28,C005302,Direct,1,1
S0052393,2025-07-03,C009259,Paid Search,2,0
S0052394,2025-03-15,C016830,Paid Search,1,0
S0052395,2024-07-17,C012785,Organic Search,6,0
S0052396,2024-09-20,C012419,Social,6,0
S0052397,2026-01-21,C016687,Organic Search,1,0
S0052398,2024-03-31,C017022,Direct,1,0
S0052399,2026-01-15,C013093,Paid Search,5,0
S0052400,2024-02-12,C003509,Direct,2,1
S0052401,2024-09-30,C008859,Paid Search,2,0
S0052402,2024-12-10,C017884,Paid Search,2,0
S0052403,2025-05-20,C012090,Social,5,1
S0052404,2025-06-30,C013426,Email,6,0
S0052405,2025-06-04,C002156,Organic Search,3,0
S0052406,2025-11-14,C000534,Organic Search,3,0
S0052407,2024-11-04,C004244,Organic Search,5,1
S0052408,2025-06-27,C001959,Organic Search,1,0
S0052409,2025-03-20,C015480,Email,7,0
S0052410,2025-09-23,C003725,Paid Search,6,0
S0052411,2025-09-04,C009141,Paid Search,6,0
S0052412,2025-09-21,C005551,Organic Search,1,0
S0052413,2025-05-25,C007102,Direct,4,0
S0052414,2026-01-09,C007308,Direct,3,0
S0052415,2025-03-15,C005413,Direct,2,0
S0052416,2024-08-31,C012458,Referral,3,0
S0052417,2025-09-11,C006939,Social,11,0
S0052418,2024-04-11,C008016,Email,7,0
S0052419,2024-06-24,C006140,Organic Search,3,0
S0052420,2024-02-07,C014619,Organic Search,2,1
S0052421,2024-05-28,C008440,Organic Search,3,0
S0052422,2025-06-04,C000088,Direct,1,0
S0052423,2026-01-21,C017923,Paid Search,5,0
S0052424,2024-10-26,C010593,Paid Search,2,0
S0052425,2024-05-19,C012507,Paid Search,1,0
S0052426,2025-05-13,C006979,Direct,8,0
S0052427,2024-07-01,C009555,Organic Search,4,0
S0052428,2024-06-01,C000906,Direct,2,0
S0052429,2024-11-10,C004705,Email,5,0
S0052430,2024-05-15,C004796,Direct,5,0
S0052431,2024-12-11,C010850,Social,3,0
S0052432,2025-05-13,C002555,Direct,1,1
S0052433,2026-01-04,C013805,Direct,1,1
S0052434,2024-03-20,C002522,Social,4,0
S0052435,2025-06-09,C010549,Social,2,0
S0052436,2024-11-20,C013106,Email,6,1
S0052437,2024-11-13,C004847,Direct,5,0
S0052438,2024-09-10,C014177,Organic Search,3,1
S0052439,2025-07-26,C002393,Organic Search,4,0
S0052440,2024-05-06,C004190,Social,1,0
S0052441,2024-12-30,C012834,Direct,4,0
S0052442,2024-11-05,C013336,Social,1,0
S0052443,2024-10-16,C011795,Organic Search,6,0
S0052444,2026-01-11,C000235,Email,2,1
S0052445,2025-04-02,C005866,Referral,2,0
S0052446,2025-03-05,C015734,Direct,1,0
S0052447,2024-05-11,C009530,Organic Search,3,0
S0052448,2025-02-05,C017448,Organic Search,1,0
S0052449,2025-10-31,C013429,Organic Search,1,0
S0052450,2026-01-14,C008937,Organic Search,7,0
S0052451,2026-01-26,C016769,Social,1,0
S0052452,2025-08-10,C000792,Direct,4,0
S0052453,2024-04-13,C006380,Paid Search,7,0
S0052454,2026-01-18,C016659,Referral,1,0
S0052455,2025-03-16,C010689,Direct,5,0
S0052456,2024-05-08,C012441,Paid Search,2,0
S0052457,2024-11-01,C005851,Organic Search,9,0
S0052458,2025-09-05,C010359,Paid Search,3,0
S0052459,2024-02-02,C007157,Organic Search,1,0
S0052460,2025-08-19,C005240,Paid Search,5,0
S0052461,2025-12-16,C010167,Organic Search,1,0
S0052462,2024-10-29,C004845,Direct,1,0
S0052463,2025-01-29,C004224,Direct,5,1
S0052464,2025-09-24,C016651,Organic Search,11,0
S0052465,2024-07-29,C011031,Email,4,0
S0052466,2024-06-09,C011312,Direct,4,0
S0052467,2025-01-24,C011323,Paid Search,1,0
S0052468,2025-11-05,C002686,Social,3,1
S0052469,2025-09-10,C002243,Social,7,0
S0052470,2025-01-03,C000651,Organic Search,2,1
S0052471,2024-09-08,C006279,Organic Search,8,0
S0052472,2026-01-31,C007102,Email,9,0
S0052473,2025-04-18,C006115,Direct,2,0
S0052474,2025-10-11,C010019,Direct,3,1
S0052475,2025-02-05,C015508,Paid Search,3,1
S0052476,2025-03-15,C003173,Organic Search,1,0
S0052477,2024-06-12,C015364,Social,7,0
S0052478,2024-07-28,C004433,Direct,2,0
S0052479,2024-04-07,C016999,Organic Search,4,0
S0052480,2024-04-25,C006545,Organic Search,12,0
S0052481,2024-11-23,C014424,Email,4,1
S0052482,2024-03-01,C010288,Social,1,0
S0052483,2025-01-29,C008085,Direct,1,0
S0052484,2024-07-06,C002222,Paid Search,3,0
S0052485,2025-12-20,C005188,Social,2,0
S0052486,2025-09-20,C001149,Social,1,1
S0052487,2025-03-30,C002968,Referral,11,0
S0052488,2025-02-20,C006013,Social,5,0
S0052489,2026-01-16,C006579,Organic Search,4,0
S0052490,2024-10-28,C010095,Social,6,0
S0052491,2025-11-11,C014818,Paid Search,2,1
S0052492,2024-12-10,C002028,Referral,1,0
S0052493,2025-10-01,C009673,Direct,8,0
S0052494,2025-11-03,C003328,Organic Search,3,0
S0052495,2025-09-20,C007756,Social,1,0
S0052496,2024-07-11,C011568,Direct,2,0
S0052497,2024-05-13,C010293,Direct,1,0
S0052498,2024-07-13,C010859,Direct,2,0
S0052499,2026-01-02,C004159,Email,1,0
S0052500,2024-10-25,C009655,Social,1,1
S0052501,2025-03-21,C013895,Email,5,0
S0052502,2026-01-27,C003131,Social,10,0
S0052503,2024-07-30,C017541,Email,9,0
S0052504,2024-12-12,C015942,Social,1,0
S0052505,2025-11-17,C000926,Organic Search,1,0
S0052506,2024-05-20,C008210,Organic Search,1,0
S0052507,2026-01-27,C007836,Direct,4,0
S0052508,2025-12-24,C005006,Paid Search,5,0
S0052509,2024-09-25,C009445,Direct,1,0
S0052510,2025-12-14,C016714,Organic Search,6,0
S0052511,2024-07-18,C017844,Email,1,0
S0052512,2026-01-26,C012415,Direct,8,0
S0052513,2024-04-14,C014162,Organic Search,5,0
S0052514,2025-07-14,C006466,Direct,6,0
S0052515,2024-06-29,C008938,Email,5,0
S0052516,2025-01-06,C002969,Social,9,0
S0052517,2025-05-04,C017948,Direct,4,0
S0052518,2025-08-26,C008808,Organic Search,6,0
S0052519,2025-05-27,C007961,Email,12,0
S0052520,2025-09-09,C006816,Direct,8,0
S0052521,2025-12-06,C008274,Email,2,1
S0052522,2025-06-23,C008087,Organic Search,1,0
S0052523,2025-11-25,C014623,Direct,7,0
S0052524,2025-11-22,C010101,Referral,2,0
S0052525,2025-02-05,C016813,Organic Search,1,0
S0052526,2025-11-30,C010965,Direct,2,0
S0052527,2025-08-14,C003404,Direct,1,0
S0052528,2025-01-23,C012908,Organic Search,9,0
S0052529,2024-08-09,C016826,Organic Search,3,0
S0052530,2025-10-14,C016756,Organic Search,5,0
S0052531,2025-03-30,C017227,Direct,1,0
S0052532,2025-06-21,C017921,Organic Search,1,0
S0052533,2024-09-23,C007840,Email,4,0
S0052534,2025-01-20,C009215,Organic Search,7,0
S0052535,2024-04-28,C016978,Organic Search,8,0
S0052536,2024-09-19,C003799,Social,11,0
S0052537,2025-11-09,C013475,Direct,6,0
S0052538,2025-06-27,C015135,Paid Search,1,0
S0052539,2024-12-02,C014415,Social,1,0
S0052540,2024-05-19,C008473,Social,1,0
S0052541,2025-11-02,C015819,Social,6,0
S0052542,2024-11-17,C004364,Organic Search,8,1
S0052543,2025-11-04,C007005,Paid Search,4,0
S0052544,2025-04-13,C004967,Organic Search,8,0
S0052545,2024-05-27,C011558,Paid Search,1,0
S0052546,2024-05-15,C007701,Paid Search,2,0
S0052547,2024-05-10,C008986,Social,7,0
S0052548,2024-10-04,C001449,Organic Search,3,0
S0052549,2024-02-14,C007818,Paid Search,2,1
S0052550,2024-12-01,C008474,Direct,1,0
S0052551,2024-10-25,C002369,Direct,3,1
S0052552,2025-01-14,C004041,Organic Search,8,0
S0052553,2025-01-01,C013557,Organic Search,3,0
S0052554,2024-04-09,C010534,Direct,1,1
S0052555,2025-09-24,C002176,Social,3,0
S0052556,2024-05-30,C005164,Direct,8,0
S0052557,2025-01-01,C005948,Social,3,0
S0052558,2025-09-08,C014613,Organic Search,23,0
S0052559,2025-02-01,C002733,Organic Search,4,1
S0052560,2024-11-27,C011581,Direct,4,0
S0052561,2024-04-25,C014378,Direct,1,1
S0052562,2024-08-10,C002668,Organic Search,2,0
S0052563,2024-08-28,C012187,Social,3,0
S0052564,2024-02-28,C004233,Direct,1,0
S0052565,2025-02-03,C006161,Paid Search,2,0
S0052566,2025-08-09,C002024,Direct,9,0
S0052567,2024-04-16,C012063,Organic Search,1,0
S0052568,2024-02-20,C006450,Email,2,1
S0052569,2024-07-23,C001526,Social,2,0
S0052570,2025-12-04,C014592,Paid Search,6,0
S0052571,2025-12-31,C016628,Paid Search,10,0
S0052572,2024-08-27,C000672,Organic Search,7,1
S0052573,2025-09-08,C002732,Organic Search,8,0
S0052574,2025-04-21,C014323,Organic Search,4,0
S0052575,2025-11-08,C011283,Direct,2,0
S0052576,2025-11-02,C017851,Direct,4,0
S0052577,2024-04-11,C005469,Organic Search,7,0
S0052578,2025-10-08,C013226,Direct,5,0
S0052579,2024-02-21,C007546,Organic Search,2,0
S0052580,2024-08-06,C009770,Social,3,0
S0052581,2025-07-01,C003216,Paid Search,8,0
S0052582,2024-07-29,C012710,Paid Search,8,0
S0052583,2024-03-30,C013819,Organic Search,1,0
S0052584,2024-11-07,C013048,Paid Search,7,0
S0052585,2024-04-23,C016166,Email,4,0
S0052586,2025-08-30,C009601,Organic Search,11,0
S0052587,2025-11-18,C007680,Direct,4,0
S0052588,2025-02-08,C008205,Email,4,1
S0052589,2024-02-02,C004517,Email,3,1
S0052590,2025-06-02,C006774,Social,4,0
S0052591,2025-03-07,C009267,Paid Search,4,0
S0052592,2026-01-01,C010873,Direct,4,0
S0052593,2024-10-26,C006173,Organic Search,1,0
S0052594,2025-05-09,C015307,Referral,13,0
S0052595,2025-05-15,C015794,Email,7,0
S0052596,2025-03-30,C017767,Email,3,0
S0052597,2025-02-28,C010018,Direct,3,0
S0052598,2024-10-05,C005340,Social,1,0
S0052599,2025-10-08,C005911,Social,5,0
S0052600,2024-08-06,C003917,Organic Search,8,0
S0052601,2026-01-28,C011073,Social,2,0
S0052602,2025-03-01,C017593,Referral,1,0
S0052603,2024-07-03,C016405,Email,1,0
S0052604,2025-04-26,C012442,Direct,4,0
S0052605,2025-10-01,C014010,Paid Search,3,0
S0052606,2026-01-27,C007256,Referral,5,0
S0052607,2025-04-24,C009458,Email,4,0
S0052608,2025-12-10,C016477,Organic Search,5,1
S0052609,2025-12-10,C014751,Direct,1,1
S0052610,2024-11-12,C000699,Organic Search,12,0
S0052611,2024-10-23,C013364,Organic Search,3,0
S0052612,2025-06-13,C011077,Referral,4,1
S0052613,2024-08-22,C010600,Paid Search,5,0
S0052614,2024-05-29,C002522,Social,1,0
S0052615,2025-04-08,C006078,Organic Search,3,0
S0052616,2025-01-09,C000058,Direct,3,0
S0052617,2025-07-02,C012361,Email,3,0
S0052618,2025-11-13,C015384,Direct,1,0
S0052619,2025-02-21,C011286,Organic Search,10,0
S0052620,2024-03-17,C006208,Social,2,0
S0052621,2024-02-19,C006875,Organic Search,2,0
S0052622,2024-10-07,C003415,Paid Search,2,0
S0052623,2025-09-22,C001918,Referral,9,0
S0052624,2024-02-28,C009153,Paid Search,7,0
S0052625,2025-01-31,C007445,Direct,7,0
S0052626,2024-12-14,C008775,Organic Search,4,0
S0052627,2024-04-19,C000609,Social,6,0
S0052628,2025-01-02,C015260,Organic Search,7,1
S0052629,2025-12-16,C016552,Social,5,1
S0052630,2025-06-05,C004892,Paid Search,9,0
S0052631,2024-05-25,C015416,Email,2,0
S0052632,2025-07-14,C004596,Email,3,0
S0052633,2026-01-10,C002340,Organic Search,1,0
S0052634,2025-05-19,C006982,Direct,1,0
S0052635,2025-01-13,C005318,Direct,9,1
S0052636,2025-01-12,C003304,Direct,1,0
S0052637,2025-11-19,C012709,Direct,5,0
S0052638,2024-10-05,C013676,Organic Search,2,0
S0052639,2025-03-10,C012300,Social,6,0
S0052640,2024-03-06,C014835,Direct,10,0
S0052641,2024-04-18,C008843,Organic Search,10,0
S0052642,2025-07-28,C010247,Organic Search,3,0
S0052643,2024-09-12,C013778,Direct,5,0
S0052644,2024-03-19,C007586,Direct,1,1
S0052645,2024-08-09,C004889,Paid Search,4,0
S0052646,2025-01-14,C007112,Direct,6,0
S0052647,2024-02-23,C007184,Direct,3,1
S0052648,2024-08-15,C005301,Social,1,0
S0052649,2025-08-01,C016673,Email,5,1
S0052650,2024-03-27,C003167,Paid Search,4,0
S0052651,2024-04-20,C008276,Social,1,0
S0052652,2025-06-30,C015702,Paid Search,3,0
S0052653,2025-06-17,C015412,Organic Search,2,0
S0052654,2024-03-21,C008691,Direct,1,0
S0052655,2025-09-05,C015026,Organic Search,5,0
S0052656,2025-10-16,C004322,Organic Search,3,0
S0052657,2024-06-17,C016979,Organic Search,7,0
S0052658,2024-06-27,C007364,Direct,1,0
S0052659,2024-03-15,C002718,Social,5,0
S0052660,2025-04-28,C009606,Direct,3,1
S0052661,2026-01-26,C006431,Organic Search,3,0
S0052662,2024-06-20,C010927,Direct,2,0
S0052663,2025-07-23,C016398,Paid Search,4,0
S0052664,2025-05-31,C001989,Direct,5,0
S0052665,2025-11-18,C001415,Organic Search,3,1
S0052666,2024-03-05,C016567,Social,8,0
S0052667,2025-06-10,C014494,Paid Search,2,0
S0052668,2025-03-11,C003663,Direct,5,0
S0052669,2025-02-28,C009615,Social,1,0
S0052670,2025-11-24,C010905,Social,1,0
S0052671,2024-10-29,C008761,Social,3,0
S0052672,2026-01-05,C009511,Direct,5,0
S0052673,2025-06-18,C009789,Organic Search,1,0
S0052674,2024-02-10,C013977,Organic Search,3,0
S0052675,2024-09-05,C007357,Social,4,0
S0052676,2025-03-06,C004173,Direct,2,0
S0052677,2024-05-31,C002642,Social,3,0
S0052678,2024-07-05,C002475,Social,1,0
S0052679,2025-06-28,C002512,Social,10,0
S0052680,2024-04-01,C002243,Paid Search,2,0
S0052681,2024-03-31,C002951,Organic Search,2,0
S0052682,2024-08-01,C006764,Social,11,0
S0052683,2025-12-15,C012611,Organic Search,1,1
S0052684,2024-08-14,C014743,Social,1,0
S0052685,2025-02-06,C014953,Organic Search,9,0
S0052686,2024-04-17,C008700,Paid Search,7,0
S0052687,2024-04-20,C016010,Organic Search,4,0
S0052688,2025-04-14,C002221,Paid Search,13,0
S0052689,2024-03-03,C002706,Social,1,0
S0052690,2024-10-27,C016434,Direct,2,0
S0052691,2025-08-11,C013313,Social,4,0
S0052692,2025-11-16,C013343,Direct,1,0
S0052693,2024-06-14,C013332,Direct,4,0
S0052694,2024-05-03,C014908,Organic Search,2,0
S0052695,2025-05-28,C009067,Direct,11,0
S0052696,2025-04-22,C007011,Email,1,0
S0052697,2025-12-16,C012449,Organic Search,7,0
S0052698,2025-02-18,C015482,Paid Search,14,0
S0052699,2025-10-10,C005446,Direct,1,0
S0052700,2025-02-12,C011239,Organic Search,1,1
S0052701,2025-10-12,C011741,Social,6,0
S0052702,2025-02-15,C017478,Referral,11,0
S0052703,2025-04-12,C017108,Direct,12,0
S0052704,2024-08-07,C013694,Organic Search,7,1
S0052705,2025-08-04,C005893,Paid Search,9,0
S0052706,2024-05-01,C003411,Referral,2,1
S0052707,2025-02-05,C001054,Email,1,0
S0052708,2024-03-07,C005019,Email,3,0
S0052709,2025-11-23,C002783,Organic Search,7,0
S0052710,2025-11-14,C002427,Paid Search,3,0
S0052711,2024-11-29,C017622,Paid Search,4,1
S0052712,2025-08-09,C017396,Paid Search,1,0
S0052713,2025-10-11,C011964,Direct,7,0
S0052714,2025-10-03,C007217,Paid Search,3,0
S0052715,2024-11-18,C008978,Organic Search,5,1
S0052716,2025-11-05,C013872,Direct,2,1
S0052717,2025-05-17,C009502,Email,4,0
S0052718,2026-01-19,C014264,Direct,1,0
S0052719,2024-02-23,C016486,Social,4,0
S0052720,2024-05-30,C000933,Direct,7,0
S0052721,2024-08-17,C011567,Organic Search,4,0
S0052722,2024-08-28,C014165,Social,2,1
S0052723,2024-12-01,C010876,Direct,4,0
S0052724,2025-02-10,C012633,Email,7,0
S0052725,2025-09-26,C016885,Organic Search,5,0
S0052726,2025-08-21,C009388,Direct,3,0
S0052727,2025-11-19,C007922,Direct,2,0
S0052728,2025-09-17,C002176,Referral,1,0
S0052729,2024-07-14,C013397,Paid Search,3,0
S0052730,2025-01-03,C010525,Direct,7,0
S0052731,2025-10-11,C002456,Social,4,0
S0052732,2025-03-11,C016059,Direct,14,0
S0052733,2024-10-08,C001021,Organic Search,1,0
S0052734,2024-07-07,C014184,Social,8,0
S0052735,2024-05-05,C016868,Paid Search,1,0
S0052736,2025-05-08,C003289,Email,3,1
S0052737,2024-07-21,C007070,Direct,3,0
S0052738,2024-09-19,C001540,Organic Search,3,0
S0052739,2024-12-09,C013246,Referral,3,1
S0052740,2025-03-07,C008270,Organic Search,2,0
S0052741,2025-10-06,C015797,Direct,10,1
S0052742,2024-11-20,C008748,Organic Search,1,1
S0052743,2024-11-11,C009097,Direct,4,0
S0052744,2024-08-01,C014598,Email,1,0
S0052745,2024-09-22,C001767,Organic Search,2,1
S0052746,2025-05-18,C014225,Paid Search,7,0
S0052747,2024-04-12,C008099,Direct,1,0
S0052748,2024-10-18,C004897,Organic Search,5,1
S0052749,2024-03-29,C003802,Organic Search,1,0
S0052750,2025-12-31,C008933,Paid Search,1,0
S0052751,2025-03-01,C015650,Organic Search,3,0
S0052752,2024-04-15,C005461,Paid Search,6,0
S0052753,2024-05-10,C009752,Organic Search,3,0
S0052754,2024-05-23,C005370,Direct,1,0
S0052755,2025-11-04,C017637,Direct,3,0
S0052756,2026-01-19,C009201,Organic Search,6,0
S0052757,2025-06-23,C008406,Social,3,1
S0052758,2025-12-10,C009257,Organic Search,4,0
S0052759,2025-11-22,C010710,Organic Search,3,0
S0052760,2025-09-30,C012210,Direct,6,1
S0052761,2025-10-13,C016358,Organic Search,3,1
S0052762,2025-01-21,C007296,Direct,4,0
S0052763,2025-12-06,C003355,Paid Search,2,0
S0052764,2025-03-10,C016038,Referral,7,0
S0052765,2025-01-04,C011814,Paid Search,8,0
S0052766,2025-12-17,C012914,Direct,2,0
S0052767,2024-03-29,C000215,Paid Search,1,0
S0052768,2024-04-24,C009856,Social,2,1
S0052769,2024-10-29,C003518,Organic Search,1,0
S0052770,2024-11-01,C015200,Paid Search,5,0
S0052771,2024-12-05,C016398,Social,5,0
S0052772,2024-06-08,C003965,Organic Search,9,0
S0052773,2024-05-26,C015773,Organic Search,1,0
S0052774,2025-11-06,C008265,Social,2,0
S0052775,2025-04-19,C014747,Organic Search,3,0
S0052776,2024-02-23,C014088,Direct,6,0
S0052777,2025-12-02,C013509,Paid Search,9,1
S0052778,2024-08-26,C014902,Paid Search,8,0
S0052779,2024-05-19,C006239,Direct,4,0
S0052780,2025-12-25,C010223,Social,5,1
S0052781,2025-09-14,C001424,Referral,6,0
S0052782,2024-03-03,C002230,Organic Search,3,0
S0052783,2025-11-09,C000637,Email,3,0
S0052784,2025-12-01,C016049,Direct,5,0
S0052785,2024-11-21,C017025,Organic Search,3,0
S0052786,2025-06-27,C010331,Referral,3,1
S0052787,2024-10-24,C000814,Social,5,1
S0052788,2025-07-23,C013050,Direct,5,0
S0052789,2024-05-31,C004050,Email,1,0
S0052790,2024-06-06,C011490,Social,1,0
S0052791,2024-10-14,C005730,Direct,6,0
S0052792,2024-10-12,C004470,Organic Search,5,0
S0052793,2025-05-11,C010790,Direct,6,0
S0052794,2025-05-24,C008725,Direct,7,0
S0052795,2025-06-08,C017622,Paid Search,2,0
S0052796,2026-01-23,C000463,Direct,8,0
S0052797,2025-08-05,C015100,Direct,5,0
S0052798,2024-08-31,C002244,Organic Search,3,0
S0052799,2025-02-26,C015463,Paid Search,3,0
S0052800,2024-03-28,C001080,Email,2,0
S0052801,2025-12-22,C013167,Organic Search,7,0
S0052802,2024-05-10,C007782,Direct,4,0
S0052803,2025-01-05,C009538,Social,3,0
S0052804,2025-10-20,C008069,Referral,8,0
S0052805,2024-12-29,C002883,Email,4,0
S0052806,2025-03-21,C002694,Organic Search,2,0
S0052807,2025-07-28,C006129,Direct,5,0
S0052808,2024-04-16,C006516,Direct,4,0
S0052809,2024-08-08,C004554,Referral,5,0
S0052810,2025-11-21,C001829,Paid Search,10,1
S0052811,2024-07-01,C004676,Organic Search,2,0
S0052812,2025-01-06,C008798,Direct,7,0
S0052813,2025-10-04,C002211,Direct,2,0
S0052814,2025-03-30,C003603,Organic Search,2,0
S0052815,2024-08-07,C005481,Organic Search,1,0
S0052816,2024-12-30,C011692,Social,2,0
S0052817,2025-04-08,C010184,Direct,2,0
S0052818,2024-09-30,C012878,Direct,13,1
S0052819,2025-06-24,C009105,Organic Search,7,1
S0052820,2024-09-04,C003419,Direct,1,1
S0052821,2025-07-13,C006300,Organic Search,1,1
S0052822,2024-12-21,C010003,Paid Search,5,0
S0052823,2024-09-14,C008427,Direct,4,0
S0052824,2024-03-08,C011435,Referral,3,0
S0052825,2025-04-17,C012135,Direct,6,0
S0052826,2025-06-07,C007719,Organic Search,2,0
S0052827,2025-02-09,C016339,Organic Search,1,0
S0052828,2025-04-11,C004973,Paid Search,2,0
S0052829,2025-04-29,C000226,Social,1,0
S0052830,2025-08-13,C017300,Direct,7,0
S0052831,2024-08-09,C000003,Organic Search,9,1
S0052832,2025-07-11,C007917,Organic Search,9,0
S0052833,2024-11-20,C007810,Organic Search,13,0
S0052834,2025-12-31,C008057,Organic Search,4,0
S0052835,2025-08-20,C013231,Paid Search,3,0
S0052836,2026-01-12,C006297,Direct,1,0
S0052837,2024-06-30,C015453,Organic Search,2,0
S0052838,2025-02-12,C000551,Social,1,0
S0052839,2025-03-18,C006189,Organic Search,4,0
S0052840,2025-08-02,C000619,Paid Search,5,0
S0052841,2025-10-08,C004633,Social,1,0
S0052842,2025-11-14,C001424,Paid Search,13,0
S0052843,2024-11-15,C007499,Organic Search,4,0
S0052844,2025-03-31,C009136,Paid Search,6,0
S0052845,2024-06-07,C017720,Referral,3,0
S0052846,2025-05-21,C000404,Direct,3,0
S0052847,2025-03-28,C013505,Organic Search,3,0
S0052848,2025-04-06,C013540,Referral,1,1
S0052849,2025-03-02,C013296,Email,2,0
S0052850,2024-04-08,C013609,Organic Search,5,0
S0052851,2024-06-22,C017134,Email,11,0
S0052852,2024-12-19,C008657,Paid Search,6,0
S0052853,2024-11-15,C013284,Email,7,0
S0052854,2024-12-14,C003074,Organic Search,4,0
S0052855,2024-03-28,C013132,Organic Search,10,0
S0052856,2024-07-04,C000400,Organic Search,8,0
S0052857,2024-07-30,C004666,Social,2,0
S0052858,2025-07-30,C012762,Paid Search,1,0
S0052859,2024-02-11,C017875,Direct,16,0
S0052860,2025-05-13,C011846,Organic Search,1,0
S0052861,2024-06-13,C003156,Social,5,1
