customer_id,signup_date,age_band,island,loyalty_tier,churn_flag
C011704,2025-09-05,35-44,Jamaica,Bronze,1
C011705,2025-07-04,25-34,Barbados,Bronze,1
C011706,2024-05-05,18-24,Trinidad,Bronze,0
C011707,2025-07-01,65+,Barbados,Bronze,1
C011708,2024-11-10,35-44,Barbados,Gold,0
C011709,2024-11-11,18-24,Trinidad,Bronze,1
C011710,2025-01-27,55-64,Barbados,Silver,0
C011711,2024-12-13,35-44,Jamaica,Gold,0
C011712,2024-12-18,45-54,Barbados,Silver,0
C011713,2025-05-04,35-44,Jamaica,Bronze,0
C011714,2025-07-17,25-34,Trinidad,Gold,0
C011715,2024-08-10,18-24,Trinidad,Bronze,1
C011716,2024-12-05,25-34,Trinidad,Silver,0
C011717,2025-04-05,25-34,Jamaica,Silver,0
C011718,2024-10-16,35-44,Tobago,Silver,0
C011719,2025-02-07,55-64,Trinidad,Bronze,1
C011720,2024-05-08,55-64,Barbados,Silver,0
C011721,2024-09-29,35-44,Barbados,Gold,0
C011722,2025-12-26,45-54,Jamaica,Silver,1
C011723,2025-11-07,35-44,Barbados,Bronze,0
C011724,2025-06-01,45-54,Barbados,Silver,0
C011725,2025-07-08,25-34,Jamaica,Gold,0
C011726,2024-08-04,45-54,Jamaica,Bronze,0
C011727,2024-08-10,45-54,Trinidad,Bronze,0
C011728,2024-06-20,45-54,Tobago,Bronze,1
C011729,2025-08-03,45-54,Barbados,Bronze,0
C011730,2025-04-11,25-34,Trinidad,Silver,0
C011731,2025-02-26,55-64,Trinidad,Silver,1
C011732,2024-02-04,35-44,Jamaica,Gold,0
C011733,2025-05-06,18-24,Barbados,Bronze,0
C011734,2025-05-19,25-34,Jamaica,Bronze,0
C011735,2025-11-04,35-44,Jamaica,Silver,0
C011736,2025-09-10,35-44,Trinidad,Gold,0
C011737,2025-11-08,35-44,Trinidad,Silver,0
C011738,2025-10-20,18-24,Barbados,Bronze,1
C011739,2024-10-25,25-34,Barbados,Bronze,1
C011740,2025-03-27,18-24,Trinidad,Bronze,0
C011741,2025-01-22,35-44,Jamaica,Platinum,0
C011742,2024-10-10,18-24,Barbados,Platinum,0
C011743,2025-03-13,35-44,Trinidad,Bronze,0
C011744,2024-07-19,25-34,Barbados,Gold,0
C011745,2024-10-09,25-34,Jamaica,Silver,0
C011746,2025-01-02,45-54,Trinidad,Gold,0
C011747,2025-05-15,25-34,Trinidad,Bronze,1
C011748,2025-12-16,25-34,Barbados,Silver,0
C011749,2024-08-30,35-44,Barbados,Gold,0
C011750,2024-12-30,25-34,Barbados,Silver,0
C011751,2024-09-09,35-44,Jamaica,Silver,0
C011752,2024-09-05,65+,Trinidad,Bronze,0
C011753,2024-03-07,45-54,Jamaica,Silver,0
C011754,2025-12-20,18-24,Trinidad,Bronze,0
C011755,2024-02-06,18-24,Trinidad,Bronze,1
C011756,2024-08-07,35-44,Trinidad,Silver,0
C011757,2025-04-29,65+,Jamaica,Silver,0
C011758,2025-04-19,65+,Barbados,Bronze,0
C011759,2024-11-13,25-34,Trinidad,Bronze,0
C011760,2025-08-14,55-64,Trinidad,Bronze,0
C011761,2024-09-13,45-54,Barbados,Bronze,1
C011762,2024-05-20,18-24,Barbados,Bronze,0
C011763,2025-08-17,25-34,Jamaica,Silver,0
C011764,2025-11-26,35-44,Trinidad,Silver,0
C011765,2025-07-05,65+,Barbados,Bronze,1
C011766,2024-07-26,65+,Trinidad,Bronze,0
C011767,2024-09-04,45-54,Trinidad,Bronze,0
C011768,2024-07-12,45-54,Barbados,Bronze,1
C011769,2024-05-14,35-44,Trinidad,Bronze,0
C011770,2025-06-20,55-64,Jamaica,Bronze,0
C011771,2025-12-22,65+,Trinidad,Bronze,1
C011772,2024-05-19,35-44,Trinidad,Platinum,0
C011773,2024-03-09,25-34,Trinidad,Silver,0
C011774,2024-05-30,45-54,Jamaica,Gold,0
C011775,2025-02-26,45-54,Jamaica,Platinum,0
C011776,2024-01-11,65+,Trinidad,Gold,0
C011777,2024-10-23,25-34,Jamaica,Bronze,0
C011778,2024-02-06,55-64,Jamaica,Gold,0
C011779,2025-02-12,45-54,Trinidad,Silver,0
C011780,2024-04-24,55-64,Tobago,Bronze,0
C011781,2024-05-14,25-34,Trinidad,Gold,0
C011782,2024-10-26,35-44,Jamaica,Silver,1
C011783,2024-10-22,35-44,Trinidad,Bronze,0
C011784,2024-10-10,25-34,Trinidad,Silver,0
C011785,2025-04-25,18-24,Jamaica,Bronze,1
C011786,2024-04-13,35-44,Trinidad,Bronze,0
C011787,2024-01-01,45-54,Jamaica,Gold,1
C011788,2024-02-04,18-24,Trinidad,Bronze,0
C011789,2025-10-18,25-34,Trinidad,Bronze,0
C011790,2025-06-27,25-34,Barbados,Silver,0
C011791,2025-05-20,18-24,Barbados,Bronze,1
C011792,2025-06-09,25-34,Trinidad,Silver,0
C011793,2024-06-19,35-44,Barbados,Gold,0
C011794,2024-06-10,18-24,Barbados,Bronze,0
C011795,2024-01-02,25-34,Jamaica,Silver,0
C011796,2024-09-25,18-24,Barbados,Gold,0
C011797,2024-12-29,45-54,Barbados,Silver,0
C011798,2024-08-02,25-34,Barbados,Bronze,1
C011799,2024-12-13,65+,Trinidad,Silver,1
C011800,2024-08-05,35-44,Tobago,Bronze,0
C011801,2024-04-30,25-34,Jamaica,Bronze,0
C011802,2024-07-13,25-34,Trinidad,Bronze,0
C011803,2025-09-06,25-34,Tobago,Gold,0
C011804,2024-05-09,25-34,Trinidad,Silver,0
C011805,2025-02-06,25-34,Trinidad,Silver,0
C011806,2024-12-28,25-34,Barbados,Gold,0
C011807,2024-10-12,25-34,Jamaica,Bronze,1
C011808,2025-03-06,18-24,Trinidad,Silver,0
C011809,2025-02-16,35-44,Trinidad,Bronze,0
C011810,2025-05-15,18-24,Tobago,Bronze,0
C011811,2024-02-12,55-64,Jamaica,Silver,1
C011812,2025-05-24,25-34,Trinidad,Platinum,0
C011813,2025-10-14,35-44,Barbados,Silver,0
C011814,2024-03-09,25-34,Trinidad,Bronze,1
C011815,2024-02-01,55-64,Trinidad,Bronze,1
C011816,2024-06-03,35-44,Jamaica,Gold,0
C011817,2024-09-28,35-44,Barbados,Gold,0
C011818,2025-07-25,18-24,Trinidad,Gold,0
C011819,2025-07-10,35-44,Barbados,Bronze,0
C011820,2024-07-25,25-34,Trinidad,Bronze,1
C011821,2025-07-02,55-64,Barbados,Silver,0
C011822,2025-06-11,65+,Jamaica,Bronze,0
C011823,2025-12-07,35-44,Jamaica,Silver,0
C011824,2025-07-23,55-64,Jamaica,Bronze,0
C011825,2025-01-10,35-44,Tobago,Bronze,1
C011826,2025-06-24,55-64,Trinidad,Bronze,0
C011827,2024-08-12,35-44,Tobago,Bronze,0
C011828,2024-09-02,55-64,Tobago,Silver,0
C011829,2025-10-13,25-34,Jamaica,Gold,0
C011830,2024-12-15,55-64,Barbados,Bronze,1
C011831,2024-02-15,35-44,Barbados,Gold,0
C011832,2024-11-12,25-34,Tobago,Gold,0
C011833,2025-05-09,35-44,Trinidad,Silver,0
C011834,2025-08-03,65+,Jamaica,Bronze,0
C011835,2025-12-21,35-44,Jamaica,Bronze,0
C011836,2025-05-03,55-64,Trinidad,Bronze,0
C011837,2024-06-15,55-64,Trinidad,Bronze,0
C011838,2024-06-27,35-44,Trinidad,Bronze,1
C011839,2025-02-17,25-34,Jamaica,Bronze,1
C011840,2024-07-03,45-54,Trinidad,Bronze,0
C011841,2024-01-08,18-24,Jamaica,Bronze,0
C011842,2024-03-05,55-64,Barbados,Bronze,0
C011843,2025-08-15,55-64,Jamaica,Bronze,1
C011844,2024-08-31,18-24,Tobago,Gold,0
C011845,2025-07-29,25-34,Trinidad,Bronze,0
C011846,2025-12-24,35-44,Jamaica,Gold,0
C011847,2025-12-27,25-34,Jamaica,Gold,0
C011848,2024-06-14,35-44,Jamaica,Bronze,1
C011849,2024-06-23,35-44,Trinidad,Bronze,0
C011850,2024-02-02,35-44,Trinidad,Silver,0
C011851,2024-03-27,35-44,Trinidad,Bronze,1
C011852,2025-09-10,18-24,Jamaica,Bronze,0
C011853,2024-05-18,35-44,Barbados,Bronze,1
C011854,2024-10-20,55-64,Jamaica,Bronze,1
C011855,2024-11-18,25-34,Jamaica,Bronze,0
C011856,2024-10-23,25-34,Trinidad,Bronze,1
C011857,2025-08-20,25-34,Trinidad,Bronze,1
C011858,2025-05-05,25-34,Trinidad,Silver,0
C011859,2025-04-07,35-44,Jamaica,Silver,1
C011860,2025-08-08,25-34,Jamaica,Bronze,0
C011861,2024-09-11,25-34,Trinidad,Silver,0
C011862,2025-04-30,35-44,Trinidad,Bronze,0
C011863,2024-12-23,55-64,Trinidad,Bronze,0
C011864,2025-12-22,25-34,Trinidad,Bronze,0
C011865,2025-10-17,45-54,Barbados,Bronze,1
C011866,2024-12-23,45-54,Barbados,Gold,0
C011867,2025-01-03,45-54,Barbados,Silver,0
C011868,2025-11-24,65+,Trinidad,Bronze,0
C011869,2025-02-02,45-54,Trinidad,Silver,0
C011870,2025-04-17,25-34,Jamaica,Bronze,1
C011871,2024-08-06,35-44,Barbados,Platinum,0
C011872,2025-02-10,25-34,Trinidad,Bronze,1
C011873,2025-08-23,25-34,Trinidad,Bronze,1
C011874,2025-07-17,35-44,Jamaica,Platinum,0
C011875,2024-07-11,55-64,Tobago,Silver,0
C011876,2024-05-12,25-34,Tobago,Bronze,0
C011877,2025-02-05,55-64,Barbados,Silver,0
C011878,2025-01-05,55-64,Jamaica,Platinum,0
C011879,2024-11-18,25-34,Barbados,Silver,0
C011880,2025-12-27,45-54,Tobago,Bronze,0
C011881,2025-11-09,35-44,Jamaica,Silver,0
C011882,2025-04-21,45-54,Tobago,Bronze,1
C011883,2024-07-14,55-64,Trinidad,Bronze,0
C011884,2024-01-16,55-64,Jamaica,Gold,0
C011885,2025-12-21,45-54,Tobago,Silver,0
C011886,2025-04-16,35-44,Trinidad,Silver,0
C011887,2024-01-07,45-54,Barbados,Bronze,0
C011888,2024-08-27,25-34,Trinidad,Bronze,1
C011889,2024-06-15,45-54,Jamaica,Silver,0
C011890,2024-12-31,35-44,Barbados,Silver,0
C011891,2025-03-07,18-24,Trinidad,Bronze,0
C011892,2024-07-06,55-64,Tobago,Bronze,0
C011893,2024-10-07,18-24,Barbados,Silver,0
C011894,2025-08-01,45-54,Jamaica,Bronze,0
C011895,2025-02-23,35-44,Jamaica,Bronze,0
C011896,2025-07-09,18-24,Trinidad,Bronze,0
C011897,2024-09-26,25-34,Trinidad,Silver,0
C011898,2025-02-11,35-44,Barbados,Silver,0
C011899,2025-07-25,45-54,Jamaica,Bronze,0
C011900,2025-12-20,18-24,Trinidad,Silver,1
C011901,2025-07-25,35-44,Trinidad,Bronze,0
C011902,2025-11-27,45-54,Trinidad,Silver,0
C011903,2024-11-03,25-34,Trinidad,Bronze,1
C011904,2024-09-16,35-44,Barbados,Bronze,0
C011905,2025-12-02,25-34,Trinidad,Gold,0
C011906,2025-09-16,45-54,Tobago,Bronze,0
C011907,2024-10-19,45-54,Barbados,Silver,0
C011908,2025-05-07,25-34,Trinidad,Bronze,1
C011909,2025-05-31,55-64,Trinidad,Bronze,0
C011910,2024-01-03,25-34,Trinidad,Bronze,0
C011911,2024-10-23,35-44,Jamaica,Bronze,0
C011912,2024-06-14,25-34,Jamaica,Bronze,0
C011913,2025-08-14,25-34,Barbados,Gold,0
C011914,2024-12-07,25-34,Jamaica,Bronze,0
C011915,2025-03-04,25-34,Trinidad,Silver,0
C011916,2025-06-21,55-64,Jamaica,Bronze,1
C011917,2025-02-17,45-54,Trinidad,Bronze,0
C011918,2024-03-16,45-54,Jamaica,Gold,0
C011919,2024-09-29,45-54,Trinidad,Bronze,0
C011920,2024-05-26,25-34,Trinidad,Bronze,0
C011921,2024-02-10,35-44,Trinidad,Bronze,1
C011922,2025-12-19,45-54,Barbados,Gold,0
C011923,2024-03-05,45-54,Trinidad,Silver,0
C011924,2024-01-03,25-34,Trinidad,Silver,0
C011925,2025-07-22,25-34,Trinidad,Silver,0
C011926,2025-09-12,45-54,Jamaica,Silver,1
C011927,2025-03-26,45-54,Jamaica,Silver,0
C011928,2024-07-16,18-24,Trinidad,Bronze,1
C011929,2024-02-27,25-34,Trinidad,Silver,0
C011930,2024-09-15,55-64,Trinidad,Bronze,1
C011931,2025-04-13,65+,Trinidad,Bronze,0
C011932,2024-12-21,35-44,Trinidad,Bronze,1
C011933,2025-09-27,25-34,Trinidad,Silver,0
C011934,2025-01-08,25-34,Jamaica,Silver,0
C011935,2024-01-25,35-44,Jamaica,Bronze,0
C011936,2024-05-03,35-44,Trinidad,Bronze,1
C011937,2025-12-23,35-44,Trinidad,Silver,0
C011938,2024-11-19,55-64,Jamaica,Silver,0
C011939,2024-03-20,35-44,Trinidad,Bronze,0
C011940,2025-04-27,55-64,Trinidad,Bronze,1
C011941,2024-01-17,35-44,Jamaica,Bronze,0
C011942,2025-08-26,55-64,Barbados,Bronze,1
C011943,2025-04-04,45-54,Trinidad,Bronze,0
C011944,2024-05-09,45-54,Jamaica,Bronze,0
C011945,2024-08-03,25-34,Trinidad,Silver,0
C011946,2025-06-28,55-64,Barbados,Bronze,1
C011947,2024-05-28,25-34,Barbados,Bronze,0
C011948,2025-02-27,45-54,Trinidad,Silver,0
C011949,2024-11-14,65+,Barbados,Bronze,1
C011950,2025-07-15,45-54,Jamaica,Silver,1
C011951,2025-08-06,45-54,Trinidad,Platinum,0
C011952,2025-02-13,25-34,Jamaica,Bronze,1
C011953,2024-06-21,55-64,Trinidad,Bronze,1
C011954,2025-01-20,25-34,Barbados,Bronze,0
C011955,2025-05-19,65+,Trinidad,Gold,0
C011956,2024-01-01,45-54,Trinidad,Silver,0
C011957,2025-09-12,35-44,Tobago,Platinum,1
C011958,2025-02-07,25-34,Barbados,Platinum,0
C011959,2025-10-12,25-34,Barbados,Bronze,0
C011960,2025-07-12,65+,Trinidad,Bronze,0
C011961,2025-11-15,25-34,Trinidad,Bronze,1
C011962,2025-03-12,45-54,Trinidad,Bronze,0
C011963,2024-09-05,65+,Trinidad,Bronze,0
C011964,2025-03-20,45-54,Trinidad,Bronze,1
C011965,2024-10-30,65+,Barbados,Bronze,1
C011966,2024-04-22,35-44,Trinidad,Silver,0
C011967,2025-08-20,18-24,Barbados,Gold,0
C011968,2024-09-20,18-24,Barbados,Bronze,0
C011969,2024-08-05,18-24,Trinidad,Platinum,0
C011970,2024-11-04,25-34,Trinidad,Bronze,0
C011971,2024-05-10,35-44,Barbados,Silver,0
C011972,2025-01-08,35-44,Barbados,Silver,0
C011973,2025-07-29,25-34,Trinidad,Gold,0
C011974,2025-12-25,35-44,Jamaica,Silver,0
C011975,2025-12-20,45-54,Tobago,Bronze,0
C011976,2024-12-28,25-34,Tobago,Silver,0
C011977,2025-12-30,18-24,Trinidad,Bronze,1
C011978,2024-05-06,25-34,Trinidad,Bronze,0
C011979,2024-02-18,35-44,Trinidad,Gold,0
C011980,2025-01-09,25-34,Tobago,Bronze,1
C011981,2024-02-29,25-34,Jamaica,Silver,0
C011982,2024-07-25,45-54,Trinidad,Bronze,0
C011983,2024-04-04,25-34,Trinidad,Bronze,0
C011984,2024-11-06,25-34,Barbados,Silver,0
C011985,2024-01-26,35-44,Jamaica,Bronze,0
C011986,2024-04-21,18-24,Barbados,Silver,0
C011987,2025-07-16,65+,Trinidad,Silver,0
C011988,2024-04-22,35-44,Trinidad,Bronze,0
C011989,2024-05-09,45-54,Trinidad,Silver,1
C011990,2025-12-07,65+,Trinidad,Bronze,0
C011991,2024-10-17,25-34,Trinidad,Bronze,0
C011992,2025-06-04,65+,Jamaica,Bronze,1
C011993,2025-12-10,55-64,Jamaica,Gold,0
C011994,2025-05-17,25-34,Tobago,Platinum,0
C011995,2024-04-13,18-24,Trinidad,Bronze,0
C011996,2025-01-12,55-64,Trinidad,Bronze,1
C011997,2024-05-10,25-34,Jamaica,Silver,0
C011998,2025-07-17,35-44,Barbados,Silver,0
C011999,2025-10-29,35-44,Jamaica,Silver,0
C012000,2025-12-25,65+,Barbados,Bronze,1
C012001,2024-01-25,18-24,Jamaica,Bronze,0
C012002,2025-05-04,25-34,Barbados,Platinum,0
C012003,2024-11-17,55-64,Trinidad,Bronze,0
C012004,2025-06-21,65+,Trinidad,Bronze,0
C012005,2024-09-07,35-44,Trinidad,Silver,0
C012006,2024-03-28,45-54,Jamaica,Bronze,0
C012007,2024-11-26,25-34,Barbados,Bronze,0
C012008,2025-04-13,18-24,Trinidad,Silver,1
C012009,2025-11-01,55-64,Trinidad,Silver,0
C012010,2025-08-22,65+,Barbados,Silver,0
C012011,2024-12-15,25-34,Barbados,Bronze,0
C012012,2024-08-14,25-34,Jamaica,Bronze,0
C012013,2025-02-18,45-54,Trinidad,Silver,0
C012014,2024-03-31,45-54,Jamaica,Bronze,1
C012015,2025-12-27,45-54,Jamaica,Bronze,1
C012016,2024-03-19,25-34,Jamaica,Bronze,1
C012017,2025-03-31,18-24,Barbados,Bronze,0
C012018,2025-06-26,45-54,Jamaica,Bronze,0
C012019,2025-04-19,35-44,Trinidad,Silver,0
C012020,2025-01-28,45-54,Barbados,Bronze,1
C012021,2025-02-06,45-54,Trinidad,Silver,1
C012022,2025-05-03,45-54,Jamaica,Platinum,0
C012023,2024-09-01,65+,Trinidad,Bronze,0
C012024,2025-01-03,45-54,Tobago,Silver,1
C012025,2025-07-31,65+,Trinidad,Bronze,0
C012026,2025-03-24,35-44,Jamaica,Platinum,0
C012027,2025-10-05,65+,Trinidad,Silver,1
C012028,2025-11-25,18-24,Barbados,Bronze,0
C012029,2024-10-31,35-44,Trinidad,Gold,1
C012030,2024-02-29,18-24,Trinidad,Gold,0
C012031,2025-07-22,45-54,Barbados,Bronze,1
C012032,2025-06-15,55-64,Jamaica,Bronze,0
C012033,2025-03-09,45-54,Barbados,Silver,0
C012034,2024-09-07,25-34,Barbados,Gold,1
C012035,2024-07-14,35-44,Jamaica,Bronze,0
C012036,2024-11-21,25-34,Trinidad,Bronze,0
C012037,2024-09-14,35-44,Jamaica,Bronze,0
C012038,2024-10-16,25-34,Trinidad,Bronze,0
C012039,2024-04-18,25-34,Trinidad,Silver,0
C012040,2024-11-28,45-54,Trinidad,Bronze,0
C012041,2025-02-10,25-34,Trinidad,Bronze,1
C012042,2024-08-08,35-44,Trinidad,Silver,0
C012043,2024-03-19,35-44,Trinidad,Bronze,0
C012044,2024-01-06,25-34,Barbados,Bronze,0
C012045,2024-11-27,35-44,Trinidad,Bronze,0
C012046,2024-08-23,35-44,Jamaica,Silver,0
C012047,2024-03-10,25-34,Barbados,Silver,0
C012048,2024-05-20,18-24,Jamaica,Bronze,1
C012049,2024-10-03,65+,Trinidad,Bronze,1
C012050,2024-07-04,45-54,Barbados,Bronze,0
C012051,2025-11-29,25-34,Jamaica,Bronze,0
C012052,2025-02-08,45-54,Tobago,Bronze,0
C012053,2024-06-30,45-54,Trinidad,Gold,1
C012054,2025-10-31,45-54,Trinidad,Bronze,1
C012055,2025-10-17,35-44,Trinidad,Silver,1
C012056,2024-06-21,25-34,Jamaica,Bronze,1
C012057,2024-02-29,35-44,Trinidad,Gold,0
C012058,2024-11-16,25-34,Barbados,Platinum,0
C012059,2025-02-15,35-44,Jamaica,Bronze,0
C012060,2024-07-09,35-44,Tobago,Bronze,1
C012061,2025-08-16,55-64,Jamaica,Bronze,0
C012062,2025-05-17,25-34,Trinidad,Gold,0
C012063,2025-11-12,18-24,Tobago,Bronze,0
C012064,2025-03-21,45-54,Trinidad,Bronze,1
C012065,2024-07-26,25-34,Jamaica,Bronze,0
C012066,2025-03-27,25-34,Trinidad,Bronze,1
C012067,2025-03-23,55-64,Trinidad,Bronze,1
C012068,2024-09-20,18-24,Tobago,Bronze,1
C012069,2024-04-20,35-44,Jamaica,Bronze,0
C012070,2024-02-16,35-44,Jamaica,Bronze,0
C012071,2025-03-16,35-44,Barbados,Bronze,0
C012072,2024-03-31,18-24,Jamaica,Bronze,1
C012073,2025-10-06,18-24,Jamaica,Silver,0
C012074,2025-12-09,45-54,Jamaica,Silver,0
C012075,2024-10-24,25-34,Trinidad,Bronze,1
C012076,2024-06-14,25-34,Trinidad,Silver,1
C012077,2025-08-13,18-24,Tobago,Bronze,1
C012078,2024-02-08,25-34,Trinidad,Gold,1
C012079,2024-01-21,25-34,Trinidad,Bronze,0
C012080,2025-09-17,25-34,Barbados,Bronze,0
C012081,2025-01-09,18-24,Barbados,Gold,0
C012082,2024-02-06,45-54,Jamaica,Bronze,0
C012083,2025-11-10,18-24,Jamaica,Bronze,0
C012084,2024-05-28,35-44,Barbados,Bronze,1
C012085,2024-09-25,18-24,Barbados,Bronze,0
C012086,2025-04-04,65+,Trinidad,Bronze,1
C012087,2025-08-28,25-34,Barbados,Bronze,1
C012088,2024-06-17,45-54,Trinidad,Gold,1
C012089,2025-03-26,65+,Trinidad,Bronze,1
C012090,2024-09-02,45-54,Jamaica,Platinum,0
C012091,2025-12-08,35-44,Trinidad,Silver,0
C012092,2025-02-07,45-54,Trinidad,Bronze,0
C012093,2025-04-13,35-44,Tobago,Silver,0
C012094,2025-04-08,25-34,Jamaica,Silver,1
C012095,2025-04-13,35-44,Trinidad,Bronze,0
C012096,2025-09-13,35-44,Trinidad,Bronze,0
C012097,2025-05-26,25-34,Trinidad,Silver,0
C012098,2025-10-06,18-24,Trinidad,Bronze,1
C012099,2024-02-01,18-24,Barbados,Platinum,0
C012100,2025-10-11,18-24,Trinidad,Silver,1
C012101,2024-03-05,45-54,Barbados,Gold,0
C012102,2025-06-20,25-34,Trinidad,Silver,0
C012103,2024-09-20,25-34,Tobago,Silver,0
C012104,2024-08-09,65+,Trinidad,Gold,0
C012105,2025-09-14,18-24,Barbados,Bronze,0
C012106,2025-09-02,35-44,Tobago,Gold,0
C012107,2024-11-22,18-24,Trinidad,Gold,1
C012108,2024-11-09,55-64,Trinidad,Gold,0
C012109,2025-05-16,25-34,Trinidad,Bronze,0
C012110,2024-09-26,35-44,Barbados,Bronze,0
C012111,2025-08-13,35-44,Trinidad,Bronze,1
C012112,2025-11-24,35-44,Trinidad,Bronze,0
C012113,2025-05-30,35-44,Barbados,Silver,0
C012114,2025-09-27,25-34,Jamaica,Silver,0
C012115,2025-04-22,35-44,Trinidad,Silver,1
C012116,2025-06-04,25-34,Barbados,Bronze,0
C012117,2025-03-15,45-54,Jamaica,Silver,1
C012118,2025-10-27,25-34,Barbados,Bronze,0
C012119,2025-05-28,25-34,Trinidad,Bronze,0
C012120,2024-03-02,25-34,Trinidad,Bronze,0
C012121,2024-12-01,35-44,Jamaica,Silver,0
C012122,2024-08-17,35-44,Trinidad,Bronze,1
C012123,2024-02-06,25-34,Tobago,Silver,1
C012124,2024-05-19,45-54,Barbados,Silver,0
C012125,2024-03-04,18-24,Trinidad,Silver,0
C012126,2024-09-20,18-24,Barbados,Bronze,1
C012127,2024-06-13,55-64,Tobago,Bronze,0
C012128,2025-05-03,25-34,Trinidad,Bronze,0
C012129,2025-01-26,45-54,Barbados,Bronze,0
C012130,2024-10-22,55-64,Tobago,Bronze,0
C012131,2024-08-08,45-54,Trinidad,Silver,1
C012132,2024-10-07,45-54,Trinidad,Bronze,0
C012133,2025-12-20,45-54,Jamaica,Bronze,1
C012134,2024-09-07,45-54,Trinidad,Silver,0
C012135,2025-08-31,35-44,Jamaica,Silver,1
C012136,2025-05-31,45-54,Jamaica,Bronze,0
C012137,2025-05-25,18-24,Trinidad,Silver,0
C012138,2024-03-27,55-64,Trinidad,Bronze,0
C012139,2024-08-26,45-54,Trinidad,Bronze,0
C012140,2024-12-06,45-54,Trinidad,Bronze,0
C012141,2025-01-01,18-24,Trinidad,Gold,0
C012142,2025-04-26,35-44,Trinidad,Silver,0
C012143,2024-11-24,55-64,Trinidad,Bronze,0
C012144,2024-04-25,35-44,Jamaica,Bronze,0
C012145,2024-09-09,25-34,Trinidad,Gold,0
C012146,2025-05-04,65+,Jamaica,Bronze,1
C012147,2024-02-15,35-44,Jamaica,Silver,0
C012148,2024-07-24,55-64,Trinidad,Bronze,0
C012149,2024-06-04,55-64,Jamaica,Silver,0
C012150,2025-06-05,65+,Barbados,Silver,0
C012151,2025-08-22,18-24,Trinidad,Gold,0
C012152,2024-07-25,55-64,Jamaica,Bronze,1
C012153,2025-08-11,25-34,Trinidad,Bronze,1
C012154,2025-09-13,45-54,Tobago,Bronze,0
C012155,2025-06-17,35-44,Jamaica,Silver,0
C012156,2024-04-04,35-44,Tobago,Silver,0
C012157,2025-12-30,45-54,Tobago,Bronze,0
C012158,2025-07-20,35-44,Tobago,Bronze,0
C012159,2025-07-05,35-44,Jamaica,Silver,0
C012160,2024-03-17,55-64,Jamaica,Silver,0
C012161,2025-02-16,35-44,Trinidad,Gold,0
C012162,2025-05-05,45-54,Trinidad,Bronze,0
C012163,2025-09-23,18-24,Jamaica,Bronze,1
C012164,2025-08-13,18-24,Trinidad,Bronze,0
C012165,2025-04-03,55-64,Trinidad,Silver,0
C012166,2025-10-28,55-64,Tobago,Silver,0
C012167,2025-10-10,65+,Jamaica,Bronze,0
C012168,2024-04-07,25-34,Trinidad,Bronze,1
C012169,2025-01-26,35-44,Jamaica,Silver,0
C012170,2024-07-14,45-54,Tobago,Bronze,1
C012171,2025-12-05,55-64,Jamaica,Bronze,0
C012172,2025-12-24,25-34,Jamaica,Bronze,0
C012173,2024-08-03,18-24,Barbados,Silver,0
C012174,2024-01-04,25-34,Barbados,Bronze,1
C012175,2024-10-12,18-24,Jamaica,Silver,0
C012176,2024-04-24,18-24,Barbados,Bronze,0
C012177,2024-06-21,18-24,Barbados,Bronze,0
C012178,2025-07-05,25-34,Trinidad,Bronze,1
C012179,2024-12-03,25-34,Trinidad,Silver,0
C012180,2025-06-07,55-64,Jamaica,Bronze,0
C012181,2024-12-26,45-54,Trinidad,Silver,1
C012182,2024-11-27,45-54,Trinidad,Silver,0
C012183,2025-05-29,45-54,Barbados,Bronze,0
C012184,2024-12-10,55-64,Tobago,Bronze,0
C012185,2025-10-19,25-34,Jamaica,Bronze,1
C012186,2025-08-08,18-24,Jamaica,Silver,1
C012187,2025-09-28,35-44,Trinidad,Bronze,1
C012188,2025-10-10,35-44,Barbados,Silver,0
C012189,2024-11-11,18-24,Tobago,Bronze,1
C012190,2025-03-02,45-54,Trinidad,Silver,0
C012191,2025-01-13,25-34,Barbados,Bronze,0
C012192,2025-11-29,18-24,Barbados,Bronze,1
C012193,2024-03-19,18-24,Jamaica,Bronze,0
C012194,2024-02-15,25-34,Barbados,Platinum,0
C012195,2024-10-02,25-34,Trinidad,Bronze,1
C012196,2024-06-24,35-44,Barbados,Gold,1
C012197,2024-08-16,25-34,Trinidad,Silver,1
C012198,2024-03-26,18-24,Barbados,Bronze,0
C012199,2025-03-16,35-44,Tobago,Platinum,0
C012200,2024-04-25,65+,Jamaica,Silver,0
C012201,2025-01-26,25-34,Jamaica,Bronze,0
C012202,2025-09-17,18-24,Barbados,Gold,0
C012203,2025-02-05,35-44,Tobago,Gold,0
C012204,2025-02-07,45-54,Trinidad,Silver,0
C012205,2025-08-13,55-64,Barbados,Bronze,0
C012206,2025-04-29,25-34,Trinidad,Bronze,0
C012207,2025-04-20,25-34,Barbados,Bronze,1
C012208,2024-06-19,45-54,Tobago,Bronze,1
C012209,2025-06-07,25-34,Trinidad,Bronze,0
C012210,2024-12-02,35-44,Jamaica,Bronze,1
C012211,2024-01-17,55-64,Jamaica,Bronze,0
C012212,2025-11-24,18-24,Tobago,Bronze,1
C012213,2024-09-12,35-44,Trinidad,Bronze,1
C012214,2024-11-25,25-34,Trinidad,Bronze,1
C012215,2025-01-29,25-34,Jamaica,Silver,0
C012216,2024-07-11,35-44,Jamaica,Bronze,1
